Id_classes;tsx_02202013_T11;tsx_03102013_T11;tsx_04152013_T11;tsx_05042013_T11;tsx_15052013_T11;tsx_06172013_T11;tsx_07202013_T11;tsx_09242013_T11;tsx_02202013_T22;tsx_03102013_T22;tsx_04152013_T22;tsx_05042013_T22;tsx_15052013_T22;tsx_06172013_T22;tsx_07202013_T22;tsx_09242013_T22
3.000000;-17.309700;-10.301000;-15.109300;-16.367600;-14.519000;-13.105900;-8.868650;-16.853700;-17.3712;-14.4576;-16.8118;-16.3794;-17.5201;-15.6686;-13.2974;-18.3348
3.000000;-16.649400;-11.763900;-16.712100;-16.783200;-15.772300;-13.880100;-12.483600;-18.200800;-17.6496;-14.7682;-15.0072;-16.8812;-16.2350;-15.9318;-16.1275;-17.0728
3.000000;-16.707600;-12.745900;-15.074100;-16.176200;-15.408800;-12.407700;-6.931240;-17.343000;-15.0294;-14.7937;-16.1495;-15.5736;-18.6203;-15.4407;-13.0013;-15.9788
3.000000;-17.877500;-10.004800;-15.684600;-15.888600;-13.001600;-16.689400;-15.174700;-14.062400;-15.4048;-14.4779;-16.0946;-16.8975;-17.0432;-16.1624;-14.7655;-16.5813
3.000000;-15.605300;-13.127400;-13.917100;-6.702810;-8.875700;-10.860500;-8.650090;-10.651500;-16.4697;-14.9708;-14.4926;-11.9427;-12.8899;-13.9161;-12.4182;-16.2313
3.000000;-17.607400;-11.845400;-14.399300;-12.230300;-14.025900;-17.124800;-12.943900;-9.871470;-16.6451;-16.9071;-16.1646;-15.2186;-16.2564;-15.3233;-15.3586;-13.5642
3.000000;-16.884300;-13.322000;-15.044400;-15.604800;-16.824800;-14.087000;-13.708700;-16.400700;-16.4741;-15.8817;-16.2097;-17.7720;-16.6405;-15.9498;-16.8949;-17.8274
3.000000;-16.211700;-10.048100;-16.395400;-14.489300;-15.925000;-15.551700;-15.314800;-14.672500;-14.7123;-15.0248;-15.4173;-16.2474;-17.3342;-16.5428;-15.9621;-16.2795
3.000000;-16.231500;-13.819900;-13.437600;-16.669000;-18.365000;-16.584700;-15.451500;-15.468600;-16.2118;-13.9672;-16.2974;-16.9773;-16.4804;-14.0545;-17.1009;-17.8783
3.000000;-17.618500;-8.724960;-16.954100;-14.790800;-16.374000;-15.667900;-15.903900;-14.420000;-15.4826;-14.4935;-17.7063;-17.2281;-15.2839;-15.2595;-16.8542;-15.9671
3.000000;-15.876200;-8.440820;-16.741700;-16.836800;-15.305400;-14.577400;-15.299700;-14.269400;-18.1291;-14.0026;-16.5289;-15.4382;-17.9631;-15.7081;-16.4682;-16.3265
3.000000;-15.442600;-7.096850;-14.960500;-17.103600;-14.213300;-13.527200;-16.516700;-15.594200;-17.0132;-13.3289;-16.1225;-17.0001;-15.0089;-15.6819;-16.8146;-15.3283
3.000000;-15.241700;-8.019740;-16.679100;-10.479300;-14.942000;-14.841800;-13.575100;-16.138800;-16.2376;-13.3601;-17.4457;-14.7935;-16.0612;-14.5305;-16.6270;-16.9081
3.000000;-15.788100;-8.657670;-17.195100;-14.777700;-15.426100;-15.446500;-15.790400;-15.990400;-18.6222;-15.5206;-16.9866;-15.8025;-16.1055;-15.0939;-16.3597;-14.6521
3.000000;-16.557800;-9.239170;-14.173200;-18.034300;-13.933600;-14.100600;-14.025400;-16.033000;-16.7663;-13.5160;-15.5058;-16.0606;-17.4171;-15.7246;-17.9433;-17.0568
3.000000;-16.602300;-10.335500;-15.003000;-15.096900;-17.202700;-16.431000;-16.116700;-16.985900;-16.1653;-14.9802;-14.4228;-15.5669;-17.1738;-16.4614;-17.1650;-16.4599
3.000000;-16.831900;-7.356030;-13.994900;-14.072400;-16.971500;-16.301100;-15.548900;-15.890400;-15.9955;-14.8632;-16.8375;-15.9126;-15.6552;-15.6005;-18.1777;-18.3344
3.000000;-15.095400;-11.174000;-14.344400;-18.299400;-16.987300;-16.479800;-15.941600;-17.004000;-16.7240;-14.7775;-15.7912;-17.3948;-16.6645;-16.9542;-15.8738;-15.2841
3.000000;-18.022800;-11.961700;-15.341100;-17.152100;-15.636700;-14.885100;-15.144100;-15.276000;-16.1096;-15.5135;-16.4628;-16.2729;-18.0528;-16.9857;-15.4258;-16.9087
3.000000;-17.044400;-11.667400;-15.348800;-13.501400;-15.423600;-15.557300;-14.204400;-10.575300;-18.5474;-15.6246;-18.0257;-16.3391;-18.4552;-16.6727;-17.0965;-16.3679
3.000000;-17.086800;-12.184000;-15.654500;-14.943200;-15.409900;-15.529000;-14.929800;-11.823600;-16.7157;-15.8434;-16.5329;-15.1679;-16.4781;-16.4402;-14.8281;-16.9760
3.000000;-15.772900;-13.137400;-16.851300;-15.572000;-13.268300;-17.416000;-14.279000;-13.899900;-16.4889;-15.7843;-16.2099;-15.7571;-15.6939;-16.0860;-16.7019;-15.9288
3.000000;-16.493400;-11.211900;-14.802600;-13.925200;-15.363400;-13.500600;-8.184880;-16.057300;-16.1315;-14.7354;-16.4268;-15.7258;-14.8984;-14.1472;-13.8251;-17.0170
3.000000;-14.935900;-10.887500;-16.146000;-17.325500;-14.942900;-16.182900;-9.447740;-15.435700;-15.6934;-15.4027;-17.8799;-15.4861;-16.6595;-15.5351;-13.0395;-17.6702
3.000000;-15.786800;-10.909900;-15.596800;-16.505800;-15.680800;-15.245300;-13.114000;-17.059400;-16.7672;-15.4391;-16.1024;-18.2345;-17.4954;-15.6592;-16.5453;-17.6468
3.000000;-17.201900;-10.181200;-15.259500;-14.234000;-15.616700;-16.461300;-15.174800;-15.099700;-16.3341;-15.9728;-15.9485;-18.1553;-17.7158;-15.7107;-16.5752;-14.2936
3.000000;-18.520100;-11.353800;-15.163100;-14.780500;-14.008400;-16.095300;-17.614500;-18.114700;-15.6965;-13.4756;-16.3136;-18.4138;-16.9117;-17.3496;-18.7664;-17.0857
3.000000;-16.185200;-11.324800;-16.895900;-16.376500;-17.377900;-14.859100;-8.885560;-15.122800;-15.8844;-12.7252;-16.6085;-17.5820;-17.8544;-15.2787;-12.1503;-17.3250
3.000000;-16.164000;-12.762200;-15.123700;-14.974900;-16.268300;-13.600200;-5.487950;-16.623900;-17.2599;-14.0715;-15.8242;-15.7681;-16.6242;-16.2906;-14.8428;-15.9747
3.000000;-16.197700;-12.197800;-16.067000;-15.297900;-13.968500;-12.183300;-6.058600;-16.171700;-16.7961;-16.3235;-15.5356;-16.7291;-16.3237;-15.5377;-11.2368;-16.4970
3.000000;-17.614800;-11.324000;-16.689700;-16.429400;-15.565900;-14.018400;-8.095310;-15.072800;-15.6603;-15.4131;-15.8280;-19.3287;-18.0969;-16.0487;-13.8761;-17.2782
3.000000;-15.068900;-11.681900;-14.534600;-14.042100;-14.359900;-13.532700;-10.778400;-17.078100;-17.5766;-14.3771;-16.3620;-18.4295;-15.3948;-15.6358;-14.3235;-15.5768
3.000000;-16.900800;-11.052100;-15.813800;-14.469000;-13.607300;-13.971800;-7.010130;-13.126400;-16.0128;-15.2857;-16.0502;-16.1635;-15.6238;-15.6761;-14.4916;-14.9053
3.000000;-18.223400;-12.870700;-15.475000;-5.805610;-8.444090;-13.331500;-8.437600;-10.328700;-17.4172;-16.2124;-16.4388;-12.8941;-15.0286;-16.9930;-14.2199;-13.2692
3.000000;-15.987100;-13.540900;-13.517200;-14.786200;-16.396600;-11.533900;-11.560000;-12.064000;-17.2675;-15.7183;-15.3706;-17.3131;-17.7703;-13.9468;-14.6812;-16.9490
3.000000;-16.749500;-10.328500;-13.864200;-15.637400;-15.733700;-14.543000;-14.915000;-9.717020;-15.7308;-15.2026;-15.9425;-15.1819;-15.8472;-15.8156;-15.9007;-15.9098
3.000000;-16.526800;-11.782500;-14.999800;-5.125380;-11.312800;-13.502400;-2.717720;-9.851110;-15.5998;-13.5341;-16.4113;-12.5627;-14.2587;-16.2511;-13.0942;-18.2577
3.000000;-14.902800;-11.702700;-14.497800;-14.561300;-15.784200;-15.993700;-10.414400;-15.102000;-16.5916;-15.6673;-16.6869;-15.3461;-17.1479;-15.5987;-13.6695;-16.2788
3.000000;-16.404900;-9.376930;-16.598300;-15.083900;-17.634400;-16.587200;-16.057800;-15.308200;-14.8508;-13.5951;-18.2453;-15.7676;-16.6946;-14.9817;-17.7022;-16.4607
3.000000;-15.824300;-9.606930;-14.623600;-17.183300;-16.737000;-15.473000;-13.029100;-16.746700;-15.8756;-13.0697;-15.6173;-18.2323;-17.1179;-14.9703;-16.1310;-17.1867
3.000000;-15.805700;-12.240200;-14.704700;-16.332100;-14.977800;-13.770000;-14.133100;-14.639500;-14.9031;-14.8099;-15.6035;-15.2903;-17.3701;-15.1842;-15.3588;-16.5187
3.000000;-17.874800;-10.872100;-17.147800;-15.271500;-17.003600;-16.345600;-15.667600;-15.046200;-15.5623;-15.7136;-15.5467;-15.9972;-17.0047;-15.3470;-16.5902;-17.0058
3.000000;-15.926100;-10.015000;-16.639200;-14.497100;-15.597100;-14.481600;-15.815000;-15.384800;-15.1751;-14.7561;-16.9178;-16.3484;-16.3309;-18.2103;-15.7153;-16.6842
3.000000;-15.465400;-11.385700;-14.650100;-17.489100;-16.192900;-16.036100;-14.336300;-14.828100;-16.4237;-13.3491;-17.5916;-17.9798;-15.8549;-15.8971;-13.5600;-16.3586
3.000000;-15.883400;-10.546500;-15.428300;-14.896400;-12.535600;-15.154900;-13.710400;-15.293000;-16.6311;-14.9993;-15.6837;-15.9732;-14.6160;-14.8603;-15.1557;-15.4834
3.000000;-17.239300;-9.733160;-15.505000;-15.154600;-11.791200;-14.274100;-15.624300;-16.607400;-16.3795;-14.0283;-15.7660;-16.7924;-15.7204;-14.3841;-17.7518;-17.4982
3.000000;-16.969900;-9.805670;-16.499600;-16.017400;-15.738500;-14.242000;-14.441900;-15.820700;-16.2719;-13.0315;-16.4306;-14.6632;-16.5954;-14.5888;-18.1054;-16.4370
3.000000;-16.649200;-9.091900;-16.905600;-14.586700;-11.920000;-15.178700;-15.028200;-16.182100;-16.4536;-13.8551;-15.8755;-17.0323;-15.9516;-16.5010;-15.7302;-17.1853
3.000000;-17.069800;-11.325100;-14.940200;-16.782800;-15.902000;-14.710400;-16.074700;-15.338000;-17.8612;-15.5522;-15.7529;-14.2754;-16.2461;-16.0078;-18.8887;-16.9257
4.000000;-15.966500;-5.017350;-5.315140;-9.810220;-9.681300;-6.427290;-8.241810;-7.788450;-15.5180;-7.6780;-11.4401;-12.4561;-12.0341;-7.2664;-9.4128;-11.0134
4.000000;-15.189200;-5.751560;-7.139790;-9.318220;-9.682110;-4.970000;-8.468140;-9.598700;-16.1929;-11.2744;-9.6854;-10.8707;-12.1938;-6.7054;-12.4082;-10.8989
4.000000;-14.036100;-4.517870;-7.234110;-12.666100;-6.965120;-3.869510;-6.446410;-7.485040;-17.5030;-8.2015;-9.8615;-12.3505;-10.3214;-7.6814;-8.4163;-10.9211
4.000000;-16.221600;-6.227080;-7.812390;-10.029400;-7.118450;-6.070140;-6.575970;-9.357150;-16.2742;-10.1000;-12.1145;-11.5974;-10.5457;-9.5029;-10.5368;-11.8535
4.000000;-14.120900;-3.095910;-7.268980;-8.190800;-8.800460;-4.093020;-4.692950;-7.687390;-17.1455;-8.2073;-8.5184;-13.9792;-9.3081;-8.9077;-10.9826;-13.4561
4.000000;-15.107500;-5.824210;-2.690760;-9.090500;-8.866970;-3.898740;-6.932600;-8.272330;-17.4515;-10.2202;-9.0647;-11.4385;-8.0793;-5.9126;-12.3502;-12.1841
4.000000;-16.333000;-4.316180;-5.915130;-8.487780;-10.429700;-2.877290;-7.463360;-7.189470;-17.3100;-6.2543;-9.9318;-11.1216;-12.2978;-6.0492;-9.6282;-12.2067
4.000000;-15.068700;-6.496330;-3.520460;-6.932810;-9.158010;-3.364580;-7.966050;-5.058730;-14.7831;-7.3196;-9.0528;-10.4793;-11.9834;-7.2139;-11.4108;-11.0029
4.000000;-16.205700;-5.786050;-7.612350;-9.461530;-11.490100;-2.046060;-8.778850;-6.704100;-16.7170;-7.3876;-9.3768;-10.6662;-14.7854;-3.4913;-10.7508;-8.7170
4.000000;-18.049600;-4.040580;-3.596490;-7.145120;-7.764970;-4.741180;-6.821490;-8.335290;-15.6436;-6.2356;-8.1311;-8.5771;-8.7368;-7.5043;-8.0716;-13.7435
4.000000;-15.250100;-6.582140;-4.896520;-10.294700;-10.011900;-5.486840;-7.814720;-8.828300;-16.8429;-8.2040;-10.7935;-12.0280;-12.3007;-8.6007;-7.6985;-12.9563
4.000000;-16.336700;-6.238680;-6.764540;-11.563800;-10.247100;-6.452350;-8.680370;-10.652900;-16.4960;-10.1980;-9.7587;-13.1837;-11.4559;-7.7981;-12.4199;-11.8889
4.000000;-16.977200;-4.829390;-5.681220;-9.449170;-12.178300;-3.208780;-8.318230;-7.515420;-17.5503;-9.7006;-10.3958;-10.9708;-12.7145;-5.9331;-9.0572;-9.1905
4.000000;-15.532400;-5.373510;-5.808800;-8.138300;-9.606150;-2.021560;-3.542410;-5.229120;-16.8858;-8.7343;-9.7044;-12.6520;-11.0285;-5.4870;-8.5488;-10.3234
4.000000;-19.806900;-7.232710;-5.295130;-8.571570;-8.487330;-2.912980;-6.638570;-8.284260;-16.9815;-7.9445;-8.3734;-10.4822;-11.4641;-7.6561;-8.1137;-10.3427
4.000000;-16.257600;-4.975280;-6.727000;-9.767580;-6.787330;-1.433270;-7.737700;-7.616980;-18.1149;-10.0801;-10.3327;-11.3821;-12.2436;-8.3194;-9.5603;-10.0711
4.000000;-16.611900;-5.759820;-5.646070;-8.426880;-8.214390;-4.590110;-5.722320;-8.607190;-16.5831;-9.1152;-9.4690;-9.0612;-12.6316;-8.6583;-11.5229;-11.2151
4.000000;-15.868000;-4.604190;-4.305990;-8.068130;-8.159790;-3.733800;-5.872740;-6.593080;-15.8800;-9.6860;-8.7251;-11.7069;-9.6575;-7.5058;-12.4070;-11.5763
4.000000;-14.911700;-5.591960;-5.691240;-9.424310;-8.800460;-4.892190;-7.190060;-8.870960;-12.9231;-8.7965;-10.6270;-11.8683;-12.5027;-7.8626;-10.9851;-12.8220
4.000000;-16.078400;-5.046670;-6.850050;-9.466480;-7.251450;-4.888490;-5.739510;-8.307790;-16.8314;-7.1846;-10.6179;-11.9920;-11.4218;-7.6091;-7.6326;-10.6449
5.000000;-15.184500;-11.899400;-8.651020;-6.891290;-2.211600;-4.202380;-4.183030;-7.193460;-16.3347;-13.0534;-15.3503;-9.0833;-5.7284;-2.7260;-6.8708;-9.6743
5.000000;-14.902500;-12.176100;-11.378600;-6.936690;-2.244190;-5.289600;-6.923330;-8.807230;-17.4442;-16.3757;-14.8037;-9.2565;-4.5380;-5.4113;-8.0694;-10.3606
5.000000;-16.269700;-14.426800;-10.942300;-4.625410;-5.633030;-3.570000;-4.883100;-9.179740;-17.5714;-16.7483;-14.1134;-8.5704;-5.7847;-5.4223;-6.7344;-10.7694
5.000000;-14.947000;-15.362100;-11.030500;-5.640900;-4.752820;-3.867520;-5.802160;-8.388460;-16.8345;-12.5681;-13.7136;-7.3334;-4.9346;-7.9286;-10.3433;-10.1220
5.000000;-15.575100;-14.189200;-12.732900;-3.423770;-3.721040;-1.499670;-5.898690;-5.071930;-15.2287;-15.1304;-15.5030;-6.4198;-4.4300;-3.8020;-7.9757;-9.8366
5.000000;-19.307600;-15.347700;-13.096800;-4.304490;-1.945230;-3.930330;-6.470430;-7.026290;-15.1648;-16.4224;-13.4700;-7.0886;-4.0853;-4.3495;-9.7251;-10.1903
5.000000;-16.013500;-12.403800;-11.301300;-3.368510;-1.871560;-3.240600;-6.015070;-7.499000;-18.9645;-15.5833;-12.7645;-7.3305;-3.2083;-6.3452;-10.7681;-11.6434
5.000000;-17.051100;-14.311500;-11.746200;-3.134270;-1.797140;-2.665480;-6.608850;-6.137620;-16.2762;-13.1278;-15.6871;-7.0304;-4.5305;-4.4298;-8.0381;-8.6295
5.000000;-15.076900;-11.793600;-9.582840;-4.617860;-4.325740;-3.871920;-3.962150;-4.626900;-14.1725;-14.2395;-14.4689;-10.3704;-7.9113;-6.7561;-6.2585;-9.3036
5.000000;-15.037400;-12.278800;-10.061400;-6.359750;-4.374240;-1.079720;-3.583550;-4.113410;-14.9747;-15.2232;-14.5813;-10.1420;-8.0009;-5.9077;-6.6911;-10.2116
5.000000;-16.610100;-10.168100;-11.331200;-5.754170;-3.996580;-3.947230;-6.124220;-8.165220;-16.7810;-13.2764;-14.3579;-7.0249;-8.3239;-6.9343;-10.1624;-11.3934
5.000000;-16.965000;-13.324700;-13.206700;-1.964560;-4.760880;-6.242890;-7.108480;-8.474330;-16.7858;-14.3049;-15.7373;-6.7933;-7.6740;-10.2660;-11.9839;-10.8848
5.000000;-15.704600;-13.690400;-11.228100;-3.507370;-4.869750;-5.525080;-5.516950;-6.443230;-17.5087;-16.9037;-12.8718;-5.4094;-6.6552;-7.7428;-9.9855;-11.1190
5.000000;-16.662700;-8.203290;-11.203800;-4.037860;-5.077920;-5.297140;-5.978170;-8.046520;-16.4265;-14.6309;-14.3374;-8.4019;-7.6492;-8.0490;-8.3274;-11.2885
5.000000;-16.773500;-13.177800;-9.632180;-5.436460;-5.331900;-5.236830;-7.418490;-8.045920;-16.1215;-14.7790;-14.5672;-7.7575;-8.2827;-7.9082;-9.2947;-12.1388
5.000000;-15.416900;-12.191700;-12.333700;-2.496110;-6.178900;-7.395360;-9.082140;-8.756340;-14.2709;-15.9000;-14.1125;-5.8312;-7.7568;-8.6630;-9.2835;-14.3262
5.000000;-17.984100;-12.048100;-11.047800;-4.243510;-6.659940;-5.566500;-7.402900;-6.525720;-17.0193;-13.6891;-13.9242;-6.7142;-6.7559;-8.8105;-9.2329;-9.7240
5.000000;-17.071500;-12.115900;-13.102000;-5.399090;-7.459580;-5.700970;-8.824550;-9.660790;-16.4387;-13.3623;-16.6086;-8.6147;-8.0431;-10.2196;-9.3005;-10.8900
5.000000;-16.627000;-13.441400;-12.683200;-1.746210;-1.174770;-3.391660;-5.180860;-10.070100;-16.3581;-16.0212;-18.6526;-5.6100;-4.2194;-6.8881;-9.2920;-9.6767
5.000000;-16.058100;-11.288300;-9.537390;-7.171350;-6.894520;-6.321900;-4.605790;-6.735470;-17.5301;-15.0256;-13.1157;-9.4553;-9.7960;-7.8406;-8.9200;-9.0455
5.000000;-15.641900;-10.896600;-12.619900;-6.771020;-5.073950;-3.805330;-6.859980;-6.833570;-14.3498;-15.5353;-13.3174;-9.7322;-7.7282;-7.5038;-7.7224;-11.0907
5.000000;-16.069500;-13.363300;-10.741900;-4.707450;-5.795180;-6.278950;-4.786620;-5.463530;-15.5949;-14.9638;-14.8331;-6.5705;-6.1419;-6.3517;-8.5384;-10.4197
5.000000;-14.995400;-12.733100;-11.187300;-4.210710;-3.156790;-6.283040;-5.520450;-8.058310;-16.5817;-16.8792;-13.8478;-4.9641;-5.7587;-8.0552;-9.4336;-12.6374
5.000000;-17.503900;-14.746200;-12.017300;-7.884290;-6.127850;-5.455810;-8.629510;-9.356280;-18.2139;-16.3195;-14.0085;-9.4105;-8.2827;-5.9670;-10.6786;-9.8328
5.000000;-15.752700;-12.682200;-12.501000;-3.424110;-6.071010;-3.482280;-7.111300;-6.931930;-17.5876;-15.7026;-15.0963;-9.3669;-9.4447;-6.2965;-9.4214;-12.2657
5.000000;-15.564100;-12.913300;-9.768800;-4.055950;-8.931420;-5.115400;-5.890310;-10.218100;-16.8162;-15.3989;-14.3290;-9.0696;-10.5086;-9.4445;-9.5018;-10.3447
5.000000;-17.313700;-11.298000;-11.793900;-2.023120;-3.003560;-2.625100;-4.167490;-6.920740;-16.6410;-15.0774;-16.5886;-6.2111;-5.6299;-4.1896;-6.0542;-11.1065
5.000000;-14.030400;-10.394700;-8.856600;-4.761030;-4.700860;-3.395700;-4.923460;-7.672850;-13.9559;-15.3465;-12.0947;-7.8041;-6.2166;-4.8583;-6.8919;-8.9705
5.000000;-14.032000;-11.015200;-11.642000;-3.760100;-6.875390;-5.696630;-8.064550;-8.765090;-18.1157;-14.6911;-15.9359;-8.0863;-10.3795;-11.1355;-10.0675;-14.4677
5.000000;-17.538200;-11.617000;-11.477400;-4.556640;-4.304590;-5.952530;-6.315970;-7.209540;-17.0470;-14.2069;-11.5320;-8.3717;-8.4013;-5.6022;-8.7314;-11.4111
5.000000;-16.296600;-12.191100;-11.390800;-4.663620;-2.287660;-2.622210;-4.015410;-5.318550;-17.7099;-14.3501;-14.3993;-6.9197;-6.2453;-3.6272;-7.4490;-10.1993
5.000000;-16.643500;-13.119600;-9.616240;-2.782810;-4.288810;-0.285820;-4.634540;-10.156100;-16.7225;-13.9824;-14.5064;-6.9551;-5.7675;-3.1723;-6.5400;-10.9529
5.000000;-16.191700;-9.589630;-8.631780;-4.268720;-5.733500;-7.173040;-3.894460;-6.549600;-19.5191;-10.6020;-10.1545;-6.4628;-7.6394;-8.2702;-6.7775;-10.8612
5.000000;-16.965600;-11.826100;-10.252100;-2.972170;-2.785430;-5.213540;-4.732750;-7.294910;-15.7997;-14.9034;-11.8242;-6.6492;-8.8072;-3.1684;-7.6808;-8.4645
5.000000;-15.560100;-15.624400;-9.526270;-2.682560;-2.226840;-2.021100;-7.256550;-4.265940;-17.1644;-15.7592;-16.8062;-8.0333;-5.8798;-4.6197;-10.2408;-8.2434
5.000000;-15.532500;-11.632800;-12.053000;-3.559490;-2.711200;-4.353000;-4.935920;-7.396720;-16.3285;-16.8606;-14.0571;-6.3407;-5.3120;-5.2604;-10.4829;-14.6495
5.000000;-16.404700;-12.956800;-10.261900;-3.041110;-6.132830;-5.794610;-5.406730;-9.861860;-18.0132;-14.8851;-12.7233;-4.2834;-7.4958;-8.3617;-11.3672;-12.6852
5.000000;-16.164800;-13.438800;-12.298900;-5.151500;-3.054080;-3.100390;-6.297200;-8.383340;-16.4665;-16.7813;-13.5594;-6.1281;-5.8449;-5.2766;-11.0034;-11.0624
5.000000;-14.786100;-12.895100;-13.635400;-6.346060;-5.187550;-4.192620;-6.152770;-7.494950;-16.1311;-14.4272;-13.4188;-4.4016;-6.9551;-7.6126;-6.0369;-10.4321
5.000000;-16.001800;-11.585600;-10.152700;-3.251290;-3.512210;-1.673330;-7.332020;-6.226510;-17.3720;-14.5030;-12.9352;-6.3688;-4.4013;-6.2086;-8.9638;-7.2290
7.000000;-16.343400;-0.483863;2.364400;-5.411490;-7.305980;-5.281270;-6.371480;-6.052130;-16.3658;-5.2141;-6.2681;-9.1971;-7.8552;-7.7866;-10.7773;-11.5477
7.000000;-14.151900;0.228376;3.668830;-6.803120;-7.676390;-5.254820;-6.263720;-6.676820;-17.8699;-5.2006;-4.7960;-10.6441;-11.3528;-6.1811;-9.6738;-14.0518
7.000000;-16.554200;-1.863660;-0.487262;-6.319060;-6.869400;-5.438480;-5.502740;-7.706560;-16.0333;-5.7267;-7.3156;-10.5505;-10.2622;-7.7947;-9.8277;-10.5405
7.000000;-16.773900;-1.914340;-3.517780;-6.802870;-8.406850;-3.492730;-7.216940;-7.816430;-15.5426;-5.9096;-8.5140;-10.7802;-10.2743;-8.6073;-9.8017;-10.5404
7.000000;-15.421500;-1.847090;-1.863210;-9.007740;-6.849550;-4.490850;-4.661820;-9.344360;-18.0105;-5.4309;-7.6981;-9.0824;-9.9319;-7.5747;-9.4353;-11.7893
7.000000;-17.482200;-1.896230;0.509553;-6.175400;-4.708380;-5.056190;-6.182880;-6.574170;-18.3114;-7.9111;-6.1266;-10.1666;-8.8668;-9.9224;-8.1311;-13.1844
7.000000;-15.080900;-3.678210;-2.757270;-5.573580;-6.499870;-3.874630;-6.753560;-8.928510;-15.9535;-7.4074;-7.2961;-9.1512;-7.5379;-8.9341;-10.2078;-12.4484
7.000000;-18.354400;1.258440;1.811830;-8.145820;-7.352420;-3.642620;-5.841660;-7.068380;-16.6888;-5.6054;-6.3554;-9.5026;-10.5499;-8.3754;-8.8899;-10.6560
7.000000;-17.841400;-1.460530;-3.189240;-6.200840;-7.470790;-4.040230;-6.893510;-7.647970;-17.3997;-5.1208;-6.4931;-10.6963;-10.5900;-8.2786;-8.6458;-10.0347
7.000000;-15.583500;-1.463100;-2.198280;-8.428680;-5.453700;-5.892640;-7.195780;-7.452950;-16.6711;-6.7727;-7.6943;-10.1154;-10.6083;-9.5985;-9.3580;-11.4863
7.000000;-17.520000;-0.672965;-3.327070;-6.838400;-6.572940;-4.851800;-4.981810;-10.260300;-17.2258;-9.2411;-7.5850;-9.0020;-9.6596;-7.3520;-10.0340;-13.0787
7.000000;-16.563200;-6.846570;0.536372;-6.522820;-7.715530;-4.349930;-6.982970;-8.036820;-16.4702;-6.4748;-6.3526;-9.8482;-10.9095;-8.8563;-10.6865;-13.7385
7.000000;-16.183300;-3.318850;-4.785080;-6.473220;-7.923830;-4.627430;-7.317480;-6.505010;-17.6539;-8.8792;-6.6224;-9.0632;-11.2098;-7.2855;-10.0240;-11.0336
7.000000;-16.404100;-2.814490;-1.885790;-4.605390;-6.886320;-5.605970;-6.446330;-7.054270;-16.7632;-8.4895;-5.0818;-10.0922;-9.0762;-7.0742;-9.6016;-12.1285
7.000000;-15.399900;-3.805600;-1.815000;-8.190400;-7.725190;-4.485180;-6.588320;-7.939460;-15.9949;-7.8004;-6.3926;-10.5993;-11.7774;-9.1156;-10.6876;-12.7182
7.000000;-16.857000;-7.608290;-0.506793;-7.799090;-4.922640;-6.130040;-6.881790;-9.183360;-17.3396;-8.7360;-7.4091;-9.4508;-8.4958;-8.7040;-10.0472;-11.4203
7.000000;-16.493100;-6.335970;-2.614250;-6.781070;-5.727310;-4.572790;-7.706360;-8.075380;-17.0989;-7.4447;-5.5654;-10.0083;-10.5807;-7.4594;-10.0574;-10.9864
7.000000;-19.041600;-3.372360;0.736964;-8.736780;-6.761140;-6.638180;-5.256870;-8.476760;-16.6476;-6.9516;-7.1985;-12.1486;-9.5862;-7.1220;-9.6500;-12.1223
7.000000;-15.039400;-2.635170;-3.173390;-8.735220;-8.182480;-4.363270;-10.243300;-7.523470;-15.7490;-7.0775;-10.6790;-9.7576;-9.8562;-9.3640;-10.7082;-11.3019
7.000000;-17.874200;-1.294040;-2.297020;-6.283030;-6.319390;-4.276530;-4.767140;-7.976990;-16.8778;-7.7872;-8.8083;-9.8919;-9.3701;-7.0357;-11.1136;-10.8141
7.000000;-15.688600;2.483520;-0.059267;-5.453050;-6.632290;-6.486520;-6.619370;-5.169560;-16.8503;-3.5921;-5.3066;-9.8494;-11.7543;-8.8160;-8.8250;-9.6261
7.000000;-16.601800;1.576700;-1.703280;-4.653410;-5.955480;-5.087810;-5.512230;-5.791340;-15.1779;-5.6155;-4.4865;-7.6958;-9.7062;-8.1909;-8.0448;-9.6309
7.000000;-15.304900;1.039220;-1.264120;-5.846550;-6.697130;-3.174470;-5.608770;-4.777880;-16.9538;-7.5639;-6.5486;-9.3702;-12.2938;-8.7656;-8.7798;-8.7337
7.000000;-16.199300;-0.931550;-1.906220;-7.027930;-8.044000;-5.319310;-7.280480;-6.523150;-16.3671;-5.0522;-6.1992;-10.0897;-9.5990;-7.4622;-11.6352;-12.1171
7.000000;-14.894000;-2.612570;-4.624490;-7.795800;-8.173300;-4.868720;-8.001710;-7.943520;-16.7773;-3.1881;-5.2889;-10.0678;-12.6487;-8.8178;-10.3181;-8.9795
7.000000;-17.658400;-3.908300;-2.142470;-4.673260;-6.265880;-5.850590;-3.339920;-6.020870;-16.3896;-3.7601;-4.7847;-8.8255;-9.5720;-8.2240;-7.4669;-9.7943
7.000000;-17.631800;-2.207400;-1.370450;-9.581570;-6.733530;-3.889710;-5.098610;-6.337160;-16.5718;-4.4010;-2.9771;-10.8655;-11.7542;-7.4831;-9.2611;-9.1357
